"participant","session","assignmentId","projectId","date","practiceTrial.started","practiceTrial.stopped","tooLate.started","tooLate.stopped","blank.started","blank.stopped","trials_pract.thisRepN","trials_pract.thisTrialN","trials_pract.thisN","trials_pract.thisIndex","trials_pract.ran","delay_pract","amount_pract","responseMade","key","rt","trial.started","trial.stopped","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","delay","amount","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials_2.ran","block","trial","taskType"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,705.4999,705.4999,705.4999,705.8501,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.7784,702.4986,705.4998,NA,NA,NA,NA,NA,90,26,0,21,21,72,1,2,22,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,708.8534,708.8534,708.8534,709.2036,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.0358,705.8519,708.8533,NA,NA,NA,NA,NA,60,35,0,22,22,68,1,2,23,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,712.2067,712.2067,712.2067,712.5567,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.8745,709.2053,712.2065,NA,NA,NA,NA,NA,50,54,0,23,23,65,1,2,24,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,715.5602,715.5603,715.5604,715.9102,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.7392,712.5584,715.5599,NA,NA,NA,NA,NA,25,33,0,24,24,33,1,2,25,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,718.8971,718.8971,718.8974,719.2473,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4332,715.9128,718.897,NA,NA,NA,NA,NA,14,25,0,25,25,18,1,2,26,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,722.2505,722.2505,722.2505,722.6008,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.7971,719.25,722.2504,NA,NA,NA,NA,NA,40,40,0,26,26,51,1,2,27,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,725.6042,725.6043,725.6043,725.9541,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0017,722.6032,725.604,NA,NA,NA,NA,NA,21,29,0,27,27,26,1,2,28,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,728.9572,728.9575,728.9575,729.3074,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.9863,725.9572,728.9571,NA,NA,NA,NA,NA,40,33,0,28,28,49,1,2,29,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,732.3109,732.311,732.311,732.6611,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.1709,729.3104,732.3107,NA,NA,NA,NA,NA,21,38,0,29,29,29,1,2,30,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,735.648,735.6482,735.6482,735.9978,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.9369,732.6635,735.6478,NA,NA,NA,NA,NA,50,27,0,30,30,60,1,2,31,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,739.0012,739.0013,739.0013,739.3514,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.035,736.0001,739.001,NA,NA,NA,NA,NA,60,29,0,31,31,66,1,2,32,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,742.3553,742.3554,742.3554,742.7062,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.5104,739.3533,742.3548,NA,NA,NA,NA,NA,25,31,0,32,32,32,1,2,33,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,745.7085,745.9581,745.9581,746.0581,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,742.7082,745.7083,NA,NA,NA,NA,NA,14,32,0,33,33,21,1,2,34,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,749.0616,749.2954,749.2954,749.3955,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,746.0603,749.0616,NA,NA,NA,NA,NA,28,35,0,34,34,39,1,2,35,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,752.3996,752.3997,752.3997,752.7486,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.0154,749.398,752.3984,NA,NA,NA,NA,NA,100,54,0,35,35,89,1,2,36,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,755.7521,755.7522,755.7523,756.1021,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.875,752.7511,755.7518,NA,NA,NA,NA,NA,100,38,0,36,36,86,1,2,37,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,759.1051,759.1052,759.1052,759.4558,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.3676,756.1044,759.1051,NA,NA,NA,NA,NA,10,29,0,37,37,9,1,2,38,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,762.4586,762.4587,762.4587,762.8088,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.3534,759.4573,762.4584,NA,NA,NA,NA,NA,180,35,0,38,38,98,1,2,39,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,765.7957,765.7957,765.7957,766.1465,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.7348,762.8108,765.7957,NA,NA,NA,NA,NA,40,54,0,39,39,53,1,2,40,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,769.1524,769.1524,769.1524,769.5023,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.4361,766.1494,769.1523,NA,NA,NA,NA,NA,28,46,0,40,40,41,1,2,41,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,772.5026,772.5027,772.5027,772.8529,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.2012,769.5037,772.5024,NA,NA,NA,NA,NA,14,26,0,41,41,19,1,2,42,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,775.8564,775.857,775.857,776.2063,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.7835,772.855,775.8562,NA,NA,NA,NA,NA,50,46,0,42,42,64,1,2,43,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,779.2096,779.2097,779.2097,779.5595,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.8012,776.2083,779.2094,NA,NA,NA,NA,NA,200,26,0,43,43,102,1,2,44,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,782.5465,782.5466,782.5466,782.8966,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.7341,779.5615,782.5464,NA,NA,NA,NA,NA,21,27,0,44,44,25,1,2,45,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,785.8999,785.9,785.9,786.2504,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0207,782.8991,785.8997,NA,NA,NA,NA,NA,21,30,0,45,45,27,1,2,46,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,789.2535,789.2535,789.2535,789.6037,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.9241,786.2521,789.2533,NA,NA,NA,NA,NA,95,40,0,46,46,81,1,2,47,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,792.6068,792.6071,792.6071,792.9569,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4585,789.6068,792.6067,NA,NA,NA,NA,NA,30,32,0,47,47,46,1,2,48,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,795.9602,795.9606,795.9607,796.3102,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.7041,792.959,795.96,NA,NA,NA,NA,NA,180,54,0,48,48,101,1,2,49,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,799.2972,799.2972,799.2973,799.6472,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.4491,796.3125,799.2971,NA,NA,NA,NA,NA,7,32,0,49,49,4,1,2,50,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,802.6508,802.6508,802.6508,803.0011,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.7184,799.6489,802.6508,NA,NA,NA,NA,NA,45,40,0,50,50,58,1,2,51,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,806.0059,806.0059,806.0059,806.3552,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.8318,803.003,806.0057,NA,NA,NA,NA,NA,30,30,0,51,51,45,1,2,52,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,809.3582,809.3583,809.3583,809.7087,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.8177,806.3566,809.358,NA,NA,NA,NA,NA,7,35,0,52,52,5,1,2,53,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,812.726,812.7261,812.7261,813.0616,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.2514,809.71,812.7259,NA,NA,NA,NA,NA,12,33,0,53,53,16,1,2,54,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,816.0477,816.0477,816.0477,816.4032,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.4443,813.0636,816.0474,NA,NA,NA,NA,NA,60,54,0,54,54,71,1,2,55,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,819.4012,819.4013,819.4013,819.7511,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.8176,816.4057,819.4009,NA,NA,NA,NA,NA,25,46,0,55,55,35,1,2,56,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,822.7543,822.7543,822.7543,823.1046,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.7615,819.753,822.7541,NA,NA,NA,NA,NA,95,47,0,56,56,82,1,2,57,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,826.1082,826.1084,826.1084,826.4579,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.9011,823.1064,826.1079,NA,NA,NA,NA,NA,12,25,0,57,57,12,1,2,58,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,829.4618,829.4619,829.4619,829.7951,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.0355,826.4595,829.4613,NA,NA,NA,NA,NA,12,35,0,58,58,17,1,2,59,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,832.7988,832.7989,832.7989,833.1485,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.3011,829.7981,832.7981,NA,NA,NA,NA,NA,200,39,0,59,59,105,1,2,60,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,836.1521,836.1521,836.1521,836.5023,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.2186,833.151,836.1515,NA,NA,NA,NA,NA,95,33,0,60,60,79,1,2,61,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,839.5062,839.7556,839.7558,839.8556,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,836.5043,839.506,NA,NA,NA,NA,NA,180,39,0,61,61,99,1,2,62,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,842.8586,842.8587,842.8587,843.2089,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.0155,839.8588,842.8584,NA,NA,NA,NA,NA,150,54,0,62,62,95,1,2,63,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,846.1953,846.1953,846.1953,846.5454,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.9216,843.2114,846.1951,NA,NA,NA,NA,NA,95,35,0,63,63,80,1,2,64,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,849.5488,849.5488,849.5488,849.899,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.7196,846.5469,849.5486,NA,NA,NA,NA,NA,90,54,0,64,64,77,1,2,65,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,852.9021,852.9022,852.9022,853.2523,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.1281,849.9009,852.902,NA,NA,NA,NA,NA,150,31,0,65,65,90,1,2,66,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,856.2563,856.2563,856.2563,856.606,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0347,853.2541,856.2559,NA,NA,NA,NA,NA,30,26,0,66,66,42,1,2,67,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,859.6092,859.6094,859.6094,859.9592,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.7305,856.6078,859.6091,NA,NA,NA,NA,NA,50,35,0,67,67,62,1,2,68,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,862.9462,862.9463,862.9463,863.2964,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.7524,859.9621,862.946,NA,NA,NA,NA,NA,150,35,0,68,68,92,1,2,69,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,866.2994,866.2994,866.2994,866.6495,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.1882,863.2987,866.2993,NA,NA,NA,NA,NA,90,33,0,69,69,74,1,2,70,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,869.6533,869.6533,869.6534,870.0031,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.759,866.6522,869.6529,NA,NA,NA,NA,NA,45,26,0,70,70,54,1,2,71,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,873.0074,873.2565,873.2565,873.3568,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,870.0059,873.0072,NA,NA,NA,NA,NA,10,32,0,71,71,11,1,2,72,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,876.3606,876.3606,876.3607,876.7102,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.5525,873.3591,876.3601,NA,NA,NA,NA,NA,7,28,0,72,72,2,1,2,73,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,879.7069,879.707,879.707,880.047,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.4182,876.7128,879.7068,NA,NA,NA,NA,NA,60,40,0,73,73,69,1,2,74,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,883.0501,883.0503,883.0504,883.405,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.8099,880.0494,883.0499,NA,NA,NA,NA,NA,10,27,0,74,74,8,1,2,75,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,886.405,886.4052,886.4052,886.7573,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.7839,883.4064,886.4045,NA,NA,NA,NA,NA,60,47,0,75,75,70,1,2,76,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,889.7576,889.7578,889.7578,890.1072,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.7838,886.7588,889.7575,NA,NA,NA,NA,NA,7,25,0,76,76,0,1,2,77,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,893.1106,893.1106,893.1107,893.4607,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.8733,890.1094,893.1105,NA,NA,NA,NA,NA,12,28,0,77,77,14,1,2,78,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,896.4472,896.4473,896.4473,896.7973,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.5225,893.4629,896.4471,NA,NA,NA,NA,NA,28,28,0,78,78,37,1,2,79,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,899.8008,899.8008,899.8008,900.151,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.5869,896.7989,899.8006,NA,NA,NA,NA,NA,95,31,0,79,79,78,1,2,80,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,903.1541,903.1542,903.1542,903.5043,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.8037,900.1528,903.1541,NA,NA,NA,NA,NA,150,33,0,80,80,91,1,2,81,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,906.5077,906.5077,906.5077,906.858,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.8669,903.5062,906.5076,NA,NA,NA,NA,NA,200,54,0,81,81,107,1,2,82,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,909.8616,909.8617,909.8617,910.2115,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4619,906.8605,909.8613,NA,NA,NA,NA,NA,150,40,0,82,82,93,1,2,83,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,913.1983,913.1983,913.1983,913.5485,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.1692,910.2139,913.1981,NA,NA,NA,NA,NA,30,38,0,83,83,47,1,2,84,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,916.552,916.8015,916.8016,916.9017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,913.5506,916.5518,NA,NA,NA,NA,NA,25,35,0,84,84,34,1,2,85,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,919.9085,919.9086,919.9086,920.2556,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.1021,916.9047,919.9084,NA,NA,NA,NA,NA,40,27,0,85,85,48,1,2,86,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,923.2586,923.2587,923.2587,923.6084,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.3175,920.2588,923.2583,NA,NA,NA,NA,NA,12,31,0,86,86,15,1,2,87,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,926.5954,926.5956,926.5956,926.9453,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.7814,923.6107,926.5952,NA,NA,NA,NA,NA,30,29,0,87,87,44,1,2,88,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,929.9486,929.9487,929.9487,930.2989,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.2528,926.9477,929.9484,NA,NA,NA,NA,NA,21,26,0,88,88,24,1,2,89,"binary"
